algorithm,alpha,lr,rho,seed,iter,F,gap,dist_to_Wstar,gradnorm,sharpness_gap,diverged,wall_time_s
fsam,1.2,0.003,0.1,4,70,1.178863763809204,1.1757764746434987,91.28257751464844,0.018096493557095528,-7.867813110351562e-06,0,0.17528748512268066
fsam,1.2,0.003,0.1,4,80,1.2873876094818115,1.284300320316106,97.25289916992188,0.018685804679989815,8.821487426757812e-06,0,0.2005903720855713
fsam,1.2,0.003,0.1,4,90,1.4066494703292847,nan,nan,nan,nan,1,0.22410321235656738
fsam,1.2,0.01,0.01,0,10,0.8109610676765442,0.8078737785108387,69.38595581054688,0.015922142192721367,-7.152557373046875e-07,0,0.02506256103515625
fsam,1.2,0.01,0.01,0,20,1.3289334774017334,1.325846188236028,99.42121887207031,0.018930314108729362,3.5762786865234375e-07,0,0.05008411407470703
fsam,1.2,0.01,0.01,0,30,1.7491410970687866,nan,nan,nan,nan,1,0.07394719123840332
fsam,1.2,0.01,0.01,1,10,0.8426463007926941,0.8395590116269886,71.96153259277344,0.01612715609371662,-7.152557373046875e-07,0,0.02515125274658203
fsam,1.2,0.01,0.01,1,20,1.3866708278656006,nan,nan,nan,nan,1,0.048424720764160156
fsam,1.2,0.01,0.01,2,10,0.7902160286903381,0.7871287395246327,68.118896484375,0.015779750421643257,-1.9669532775878906e-06,0,0.024919509887695312
fsam,1.2,0.01,0.01,2,20,1.3906127214431763,nan,nan,nan,nan,1,0.048726558685302734
fsam,1.2,0.01,0.01,3,10,0.8764055967330933,0.8733183075673878,74.22517395019531,0.016338275745511055,1.1324882507324219e-06,0,0.024987220764160156
fsam,1.2,0.01,0.01,3,20,1.4265456199645996,nan,nan,nan,nan,1,0.04841184616088867
fsam,1.2,0.01,0.01,4,10,0.9156830906867981,0.9125958015210927,76.643310546875,0.016581255942583084,1.1920928955078125e-07,0,0.025127410888671875
fsam,1.2,0.01,0.01,4,20,1.4165279865264893,nan,nan,nan,nan,1,0.04911947250366211
fsam,1.2,0.01,0.02,0,10,0.8109610676765442,0.8078737785108387,69.38595581054688,0.015922142192721367,-1.3709068298339844e-06,0,0.024966955184936523
fsam,1.2,0.01,0.02,0,20,1.3289334774017334,1.325846188236028,99.42121887207031,0.018930314108729362,7.152557373046875e-07,0,0.04991269111633301
fsam,1.2,0.01,0.02,0,30,1.7491410970687866,nan,nan,nan,nan,1,0.07344436645507812
fsam,1.2,0.01,0.02,1,10,0.8426463007926941,0.8395590116269886,71.96153259277344,0.01612715609371662,-1.3709068298339844e-06,0,0.03367781639099121
fsam,1.2,0.01,0.02,1,20,1.386670708656311,nan,nan,nan,nan,1,0.056635379791259766
fsam,1.2,0.01,0.02,2,10,0.7902160286903381,0.7871287395246327,68.118896484375,0.015779750421643257,-3.993511199951172e-06,0,0.024564743041992188
fsam,1.2,0.01,0.02,2,20,1.3906127214431763,nan,nan,nan,nan,1,0.04838132858276367
fsam,1.2,0.01,0.02,3,10,0.8764055967330933,0.8733183075673878,74.22517395019531,0.016338275745511055,2.384185791015625e-06,0,0.024277687072753906
fsam,1.2,0.01,0.02,3,20,1.42654550075531,nan,nan,nan,nan,1,0.04661154747009277
fsam,1.2,0.01,0.02,4,10,0.9156830906867981,0.9125958015210927,76.643310546875,0.016581255942583084,2.384185791015625e-07,0,0.02371072769165039
fsam,1.2,0.01,0.02,4,20,1.4165279865264893,nan,nan,nan,nan,1,0.045900583267211914
fsam,1.2,0.01,0.05,0,10,0.8109610676765442,0.8078737785108387,69.38595581054688,0.015922142192721367,-3.2186508178710938e-06,0,0.024028301239013672
fsam,1.2,0.01,0.05,0,20,1.3289334774017334,1.325846188236028,99.42121887207031,0.018930314108729362,1.9073486328125e-06,0,0.04887700080871582
fsam,1.2,0.01,0.05,0,30,1.7491410970687866,nan,nan,nan,nan,1,0.07160282135009766
fsam,1.2,0.01,0.05,1,10,0.8426463007926941,0.8395590116269886,71.96153259277344,0.01612715609371662,-3.2186508178710938e-06,0,0.024646997451782227
fsam,1.2,0.01,0.05,1,20,1.3866708278656006,nan,nan,nan,nan,1,0.047948598861694336
fsam,1.2,0.01,0.05,2,10,0.7902160286903381,0.7871287395246327,68.118896484375,0.015779750421643257,-9.715557098388672e-06,0,0.025130510330200195
fsam,1.2,0.01,0.05,2,20,1.3906127214431763,nan,nan,nan,nan,1,0.04831981658935547
fsam,1.2,0.01,0.05,3,10,0.8764055967330933,0.8733183075673878,74.22517395019531,0.016338275745511055,6.198883056640625e-06,0,0.024836301803588867
fsam,1.2,0.01,0.05,3,20,1.42654550075531,nan,nan,nan,nan,1,0.0480804443359375
fsam,1.2,0.01,0.05,4,10,0.9156830906867981,0.9125958015210927,76.643310546875,0.016581255942583084,7.748603820800781e-07,0,0.026160240173339844
fsam,1.2,0.01,0.05,4,20,1.4165279865264893,nan,nan,nan,nan,1,0.05080151557922363
fsam,1.2,0.01,0.1,0,10,0.8109610676765442,0.8078737785108387,69.38595581054688,0.015922142192721367,-5.662441253662109e-06,0,0.026302099227905273
fsam,1.2,0.01,0.1,0,20,1.3289334774017334,1.325846188236028,99.42121887207031,0.018930314108729362,4.291534423828125e-06,0,0.052789926528930664
fsam,1.2,0.01,0.1,0,30,1.7491410970687866,nan,nan,nan,nan,1,0.07791304588317871
fsam,1.2,0.01,0.1,1,10,0.8426463007926941,0.8395590116269886,71.96153259277344,0.01612715609371662,-6.020069122314453e-06,0,0.026426076889038086
fsam,1.2,0.01,0.1,1,20,1.3866708278656006,nan,nan,nan,nan,1,0.053497314453125
fsam,1.2,0.01,0.1,2,10,0.7902160286903381,0.7871287395246327,68.118896484375,0.015779750421643257,-1.8894672393798828e-05,0,0.024014711380004883
fsam,1.2,0.01,0.1,2,20,1.3906127214431763,nan,nan,nan,nan,1,0.046965599060058594
fsam,1.2,0.01,0.1,3,10,0.8764055967330933,0.8733183075673878,74.22517395019531,0.016338275745511055,1.3232231140136719e-05,0,0.02395486831665039
fsam,1.2,0.01,0.1,3,20,1.42654550075531,nan,nan,nan,nan,1,0.04639768600463867
fsam,1.2,0.01,0.1,4,10,0.9156830906867981,0.9125958015210927,76.643310546875,0.016581255942583084,2.086162567138672e-06,0,0.02449965476989746
fsam,1.2,0.01,0.1,4,20,1.4165279865264893,nan,nan,nan,nan,1,0.04769182205200195
fsam,1.2,0.03,0.01,0,10,2.1214935779571533,nan,nan,nan,nan,1,0.022841930389404297
fsam,1.2,0.03,0.01,1,10,2.1031084060668945,nan,nan,nan,nan,1,0.022716045379638672
fsam,1.2,0.03,0.01,2,10,2.1250791549682617,nan,nan,nan,nan,1,0.022962093353271484
fsam,1.2,0.03,0.01,3,10,2.1980843544006348,nan,nan,nan,nan,1,0.024587392807006836
fsam,1.2,0.03,0.01,4,10,2.096755027770996,nan,nan,nan,nan,1,0.0235135555267334
fsam,1.2,0.03,0.02,0,10,2.1214935779571533,nan,nan,nan,nan,1,0.02382802963256836
fsam,1.2,0.03,0.02,1,10,2.1031084060668945,nan,nan,nan,nan,1,0.02332448959350586
fsam,1.2,0.03,0.02,2,10,2.1250791549682617,nan,nan,nan,nan,1,0.023754596710205078
fsam,1.2,0.03,0.02,3,10,2.1980843544006348,nan,nan,nan,nan,1,0.024573087692260742
fsam,1.2,0.03,0.02,4,10,2.096755027770996,nan,nan,nan,nan,1,0.02458047866821289
fsam,1.2,0.03,0.05,0,10,2.1214935779571533,nan,nan,nan,nan,1,0.02459430694580078
fsam,1.2,0.03,0.05,1,10,2.1031084060668945,nan,nan,nan,nan,1,0.025282621383666992
fsam,1.2,0.03,0.05,2,10,2.1250791549682617,nan,nan,nan,nan,1,0.024676799774169922
fsam,1.2,0.03,0.05,3,10,2.1980843544006348,nan,nan,nan,nan,1,0.02480173110961914
fsam,1.2,0.03,0.05,4,10,2.096755027770996,nan,nan,nan,nan,1,0.026480674743652344
fsam,1.2,0.03,0.1,0,10,2.1214935779571533,nan,nan,nan,nan,1,0.027951955795288086
fsam,1.2,0.03,0.1,1,10,2.1031084060668945,nan,nan,nan,nan,1,0.027213573455810547
fsam,1.2,0.03,0.1,2,10,2.1250791549682617,nan,nan,nan,nan,1,0.027137279510498047
fsam,1.2,0.03,0.1,3,10,2.1980843544006348,nan,nan,nan,nan,1,0.03183436393737793
fsam,1.2,0.03,0.1,4,10,2.096755027770996,nan,nan,nan,nan,1,0.03248476982116699
fsam,1.2,0.1,0.01,0,10,6.0013885498046875,nan,nan,nan,nan,1,0.032594919204711914
fsam,1.2,0.1,0.01,1,10,5.987092971801758,nan,nan,nan,nan,1,0.032514333724975586
fsam,1.2,0.1,0.01,2,10,5.999748229980469,nan,nan,nan,nan,1,0.03198432922363281
fsam,1.2,0.1,0.01,3,10,6.194731712341309,nan,nan,nan,nan,1,0.034326791763305664
fsam,1.2,0.1,0.01,4,10,6.094401836395264,nan,nan,nan,nan,1,0.03788280487060547
fsam,1.2,0.1,0.02,0,10,6.0013885498046875,nan,nan,nan,nan,1,0.038474321365356445
fsam,1.2,0.1,0.02,1,10,5.987092971801758,nan,nan,nan,nan,1,0.03756880760192871
fsam,1.2,0.1,0.02,2,10,5.999748229980469,nan,nan,nan,nan,1,0.037902116775512695
fsam,1.2,0.1,0.02,3,10,6.194731712341309,nan,nan,nan,nan,1,0.038294076919555664
fsam,1.2,0.1,0.02,4,10,6.094401836395264,nan,nan,nan,nan,1,0.03766822814941406
fsam,1.2,0.1,0.05,0,10,6.0013885498046875,nan,nan,nan,nan,1,0.03806257247924805
fsam,1.2,0.1,0.05,1,10,5.987092971801758,nan,nan,nan,nan,1,0.03844261169433594
fsam,1.2,0.1,0.05,2,10,5.999748229980469,nan,nan,nan,nan,1,0.03784489631652832
fsam,1.2,0.1,0.05,3,10,6.194731712341309,nan,nan,nan,nan,1,0.038221120834350586
fsam,1.2,0.1,0.05,4,10,6.094401836395264,nan,nan,nan,nan,1,0.03777623176574707
fsam,1.2,0.1,0.1,0,10,6.0013885498046875,nan,nan,nan,nan,1,0.031768083572387695
fsam,1.2,0.1,0.1,1,10,5.987092971801758,nan,nan,nan,nan,1,0.0248110294342041
fsam,1.2,0.1,0.1,2,10,5.999748229980469,nan,nan,nan,nan,1,0.023415803909301758
fsam,1.2,0.1,0.1,3,10,6.194731712341309,nan,nan,nan,nan,1,0.023443222045898438
fsam,1.2,0.1,0.1,4,10,6.094401836395264,nan,nan,nan,nan,1,0.02323436737060547
fsam,1.6,0.003,0.01,0,10,0.10876519978046417,0.10567791061475873,14.69669246673584,0.010206631384789944,-3.203749656677246e-07,0,0.02590179443359375
fsam,1.6,0.003,0.01,0,20,0.12440072745084763,0.12131343828514218,15.999013900756836,0.010441102087497711,-1.2367963790893555e-06,0,0.050840139389038086
fsam,1.6,0.003,0.01,0,30,0.16322208940982819,0.16013480024412274,21.074417114257812,0.010848981328308582,4.470348358154297e-08,0,0.07735943794250488
fsam,1.6,0.003,0.01,0,40,0.20442715287208557,0.20133986370638013,25.655834197998047,0.011280731298029423,4.470348358154297e-08,0,0.10388350486755371
fsam,1.6,0.003,0.01,0,50,0.22404304146766663,0.22095575230196118,26.95597267150879,0.011480838991701603,8.940696716308594e-08,0,0.13084650039672852
fsam,1.6,0.003,0.01,0,60,0.23699568212032318,0.23390839295461774,27.902252197265625,0.011627469211816788,2.2202730178833008e-06,0,0.15738844871520996
fsam,1.6,0.003,0.01,0,70,0.24724404513835907,0.24415675597265363,28.565059661865234,0.011721678078174591,1.7881393432617188e-07,0,0.18394136428833008
fsam,1.6,0.003,0.01,0,80,0.2605583369731903,0.25747104780748487,29.52578353881836,0.0118595901876688,-5.364418029785156e-07,0,0.2122972011566162
fsam,1.6,0.003,0.01,0,90,0.2832791805267334,0.28019189136102796,31.518695831298828,0.012051714584231377,-9.5367431640625e-07,0,0.24222540855407715
fsam,1.6,0.003,0.01,0,100,0.2990958094596863,0.29600852029398084,32.65058135986328,0.012202354148030281,-5.066394805908203e-07,0,0.27132582664489746
fsam,1.6,0.003,0.01,0,110,0.3160742521286011,0.31298696296289563,34.00552749633789,0.012353177182376385,-4.76837158203125e-07,0,0.30060720443725586
fsam,1.6,0.003,0.01,0,120,0.32693079113960266,0.3238435019738972,34.680519104003906,0.012458485551178455,5.960464477539062e-07,0,0.3297133445739746
fsam,1.6,0.003,0.01,0,130,0.3396569788455963,0.33656968967989087,35.637149810791016,0.012576471082866192,1.9371509552001953e-06,0,0.3628363609313965
fsam,1.6,0.003,0.01,0,140,0.3499015271663666,0.34681423800066113,36.28886795043945,0.012671316042542458,1.6391277313232422e-06,0,0.3953537940979004
fsam,1.6,0.003,0.01,0,150,0.35951051115989685,0.3564232219941914,36.908592224121094,0.012753411196172237,4.76837158203125e-07,0,0.43016552925109863
fsam,1.6,0.003,0.01,0,160,0.36748895049095154,0.3644016613252461,37.40958786010742,0.012825720943510532,1.1324882507324219e-06,0,0.4656510353088379
fsam,1.6,0.003,0.01,0,170,0.3749552071094513,0.37186791794374585,37.93614196777344,0.012883801013231277,-2.9802322387695312e-08,0,0.5007898807525635
fsam,1.6,0.003,0.01,0,180,0.38382604718208313,0.3807387580163777,38.64457702636719,0.012928800657391548,1.7881393432617188e-07,0,0.5355384349822998
fsam,1.6,0.003,0.01,0,190,0.4077604115009308,0.40467312233522534,40.6226921081543,0.013134351931512356,1.6987323760986328e-06,0,0.5702669620513916
fsam,1.6,0.003,0.01,0,200,0.41468894481658936,0.4116016556508839,41.06800842285156,0.013194069266319275,1.2814998626708984e-06,0,0.606879472732544
fsam,1.6,0.003,0.01,0,210,0.4344891309738159,0.4314018418081105,42.829349517822266,0.01334112137556076,-3.5762786865234375e-07,0,0.6466066837310791
fsam,1.6,0.003,0.01,0,220,0.4415184557437897,0.43843116657808423,43.30187225341797,0.013388700783252716,2.8312206268310547e-06,0,0.6755356788635254
fsam,1.6,0.003,0.01,0,230,0.454997718334198,0.45191042916849256,44.18605422973633,0.013492942787706852,1.6391277313232422e-06,0,0.7018618583679199
fsam,1.6,0.003,0.01,0,240,0.4626498222351074,0.459562533069402,44.69662094116211,0.013545835390686989,1.3709068298339844e-06,0,0.7269971370697021
fsam,1.6,0.003,0.01,0,250,0.4874570369720459,0.48436974780634046,46.67511749267578,0.01372438482940197,2.652406692504883e-06,0,0.7522039413452148
fsam,1.6,0.003,0.01,0,260,0.49439704418182373,0.4913097550161183,47.1214599609375,0.013766273856163025,1.430511474609375e-06,0,0.7785835266113281
fsam,1.6,0.003,0.01,0,270,0.5004949569702148,0.4974076678045094,47.49284362792969,0.013816910795867443,7.748603820800781e-07,0,0.8038771152496338
fsam,1.6,0.003,0.01,0,280,0.5191991329193115,0.5161118437536061,48.757667541503906,0.013968264684081078,3.5762786865234375e-07,0,0.8289687633514404
fsam,1.6,0.003,0.01,0,290,0.5265000462532043,0.5234127570874989,49.29890441894531,0.01401071809232235,-1.8477439880371094e-06,0,0.8538329601287842
fsam,1.6,0.003,0.01,0,300,0.5366725325584412,0.5335852433927357,50.009765625,0.014080015011131763,4.76837158203125e-07,0,0.8792951107025146
fsam,1.6,0.003,0.01,0,310,0.5414047241210938,0.5383174349553883,50.337284088134766,0.014102594926953316,-5.960464477539063e-08,0,0.9038293361663818
fsam,1.6,0.003,0.01,0,320,0.5570072531700134,0.553919964004308,51.36578369140625,0.01422043889760971,-5.960464477539062e-07,0,0.9280514717102051
fsam,1.6,0.003,0.01,0,330,0.562632143497467,0.5595448543317616,51.74175262451172,0.01425742544233799,5.960464477539062e-07,0,0.9522223472595215
fsam,1.6,0.003,0.01,0,340,0.5676949620246887,0.5646076728589833,52.060977935791016,0.014297256246209145,2.980232238769531e-07,0,0.9767184257507324
fsam,1.6,0.003,0.01,0,350,0.5728281736373901,0.5697408844716847,52.437652587890625,0.014326604083180428,4.76837158203125e-07,0,1.000891923904419
fsam,1.6,0.003,0.01,0,360,0.5887267589569092,0.5856394697912037,53.525150299072266,0.01444982923567295,-1.2516975402832031e-06,0,1.0250499248504639
fsam,1.6,0.003,0.01,0,370,0.5968148112297058,0.5937275220640004,54.0474967956543,0.014507499523460865,1.1920928955078125e-07,0,1.0491714477539062
fsam,1.6,0.003,0.01,0,380,0.6019651889801025,0.5988778998143971,54.44106674194336,0.014532238245010376,0.0,0,1.0739998817443848
fsam,1.6,0.003,0.01,0,390,0.6211371421813965,0.618049853015691,55.80510330200195,0.014672881923615932,1.6689300537109375e-06,0,1.0981943607330322
fsam,1.6,0.003,0.01,0,400,0.6257213950157166,0.6226341058500111,56.13010787963867,0.014705675654113293,1.6689300537109375e-06,0,1.1224350929260254
fsam,1.6,0.003,0.01,0,410,0.631032407283783,0.6279451181180775,56.49122619628906,0.014748483896255493,2.980232238769531e-07,0,1.1466307640075684
fsam,1.6,0.003,0.01,0,420,0.6368127465248108,0.6337254573591053,56.8385009765625,0.014789281412959099,-1.8477439880371094e-06,0,1.1712110042572021
fsam,1.6,0.003,0.01,0,430,0.6532413959503174,0.6501541067846119,58.10162353515625,0.014912387356162071,-3.4570693969726562e-06,0,1.195565938949585
fsam,1.6,0.003,0.01,0,440,0.6594609618186951,0.6563736726529896,58.49919509887695,0.014958727173507214,-2.086162567138672e-06,0,1.2200067043304443
fsam,1.6,0.003,0.01,0,450,0.6659775972366333,0.6628903080709279,58.9454231262207,0.015002487227320671,-1.8477439880371094e-06,0,1.244274616241455
fsam,1.6,0.003,0.01,0,460,0.6771011352539062,0.6740138460882008,59.7132682800293,0.015075992792844772,-1.0728836059570312e-06,0,1.2688326835632324
fsam,1.6,0.003,0.01,0,470,0.6828495860099792,0.6797622968442738,60.055259704589844,0.015117079950869083,4.172325134277344e-07,0,1.2929461002349854
fsam,1.6,0.003,0.01,0,480,0.7011871337890625,0.6980998446233571,61.310203552246094,0.015236330218613148,-1.0728836059570312e-06,0,1.31712007522583
fsam,1.6,0.003,0.01,0,490,0.7086822986602783,0.7055950094945729,61.720916748046875,0.015294238924980164,1.7881393432617188e-07,0,1.3412487506866455
fsam,1.6,0.003,0.01,0,500,0.718990683555603,0.7159033943898976,62.411888122558594,0.0153541574254632,6.556510925292969e-07,0,1.3653855323791504
fsam,1.6,0.003,0.01,0,510,0.7572431564331055,0.7541558672674,65.26203918457031,0.01558456476777792,-3.2782554626464844e-06,0,1.3898899555206299
fsam,1.6,0.003,0.01,0,520,0.7855095267295837,0.7824222375638783,67.33047485351562,0.015778858214616776,-1.3709068298339844e-06,0,1.4140064716339111
fsam,1.6,0.003,0.01,0,530,0.7899738550186157,0.7868865658529103,67.56936645507812,0.015802839770913124,-4.76837158203125e-07,0,1.4381952285766602
fsam,1.6,0.003,0.01,0,540,0.7918787002563477,0.7887914110906422,67.71134185791016,0.015812288969755173,5.364418029785156e-07,0,1.462294101715088
fsam,1.6,0.003,0.01,0,550,0.7948276400566101,0.7917403508909047,67.90302276611328,0.01582925021648407,-1.1324882507324219e-06,0,1.486832618713379
fsam,1.6,0.003,0.01,0,560,0.8205794095993042,0.8174921204335988,69.44698333740234,0.015995802357792854,1.3709068298339844e-06,0,1.5109436511993408
fsam,1.6,0.003,0.01,0,570,0.8326398134231567,0.8295525242574513,70.25199127197266,0.016073385253548622,1.1920928955078125e-07,0,1.53499174118042
fsam,1.6,0.003,0.01,0,580,0.8444864153862,0.8413991262204945,70.98420715332031,0.016146712005138397,8.344650268554688e-07,0,1.5591330528259277
fsam,1.6,0.003,0.01,0,590,0.851913571357727,0.8488262821920216,71.45632934570312,0.016190044581890106,1.4901161193847656e-06,0,1.5836658477783203
fsam,1.6,0.003,0.01,0,600,0.8590728640556335,0.8559855748899281,71.88530731201172,0.016239166259765625,-6.556510925292969e-07,0,1.6076903343200684
fsam,1.6,0.003,0.01,0,610,0.8684134483337402,0.8653261591680348,72.41017150878906,0.016299113631248474,-8.344650268554688e-07,0,1.631734848022461
fsam,1.6,0.003,0.01,0,620,0.8840473890304565,0.8809600998647511,73.3714370727539,0.0163978710770607,5.960464477539062e-07,0,1.655806541442871
fsam,1.6,0.003,0.01,0,630,0.8901546001434326,0.8870673109777272,73.71568298339844,0.016433844342827797,-1.6689300537109375e-06,0,1.680164098739624
fsam,1.6,0.003,0.01,0,640,0.9031773209571838,0.9000900317914784,74.5572509765625,0.016503293067216873,-2.9206275939941406e-06,0,1.7042171955108643
fsam,1.6,0.003,0.01,0,650,0.9074323773384094,0.904345088172704,74.805908203125,0.016530968248844147,1.4901161193847656e-06,0,1.728269338607788
fsam,1.6,0.003,0.01,0,660,0.9246628880500793,0.9215755988843739,75.96827697753906,0.016628269106149673,4.76837158203125e-07,0,1.7523932456970215
fsam,1.6,0.003,0.01,0,670,0.9410769939422607,0.9379897047765553,76.9588623046875,0.016723893582820892,1.7881393432617188e-06,0,1.776615858078003
fsam,1.6,0.003,0.01,0,680,0.9546248316764832,0.9515375425107777,77.7490234375,0.01680191233754158,1.430511474609375e-06,0,1.8013057708740234
fsam,1.6,0.003,0.01,0,690,0.9606786966323853,0.9575914074666798,78.098388671875,0.016840601339936256,9.5367431640625e-07,0,1.8255012035369873
fsam,1.6,0.003,0.01,0,700,0.9716439247131348,0.9685566355474293,78.74544525146484,0.016906535252928734,1.6689300537109375e-06,0,1.8498125076293945
